,uniq_id,mu0,mu1,rew_max0,rew_max1,angle,target_dot,rew,participant,session_within_participant,session,angle_diff,prior_angle_diff,angle_keep,target_change,prior_rew,color_arm0,alpha,gamma,beta,init_q,q0,q1,lik0,lik1,max_lik,prior_max_lik,target_lik,prior_target_lik
18,01280xxAM31,350.0,200.0,6.467574990510967,8.151617244632025,182.15828769407727,1,6,2,5,21,17.841712305922727,9.176278514301202,0.0,1.0,2,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,6.0,0.6020752217922207,0.3979247782077792,0.6020752217922207,0.8901787636284778,0.3979247782077792,0.8901787636284778
19,01283xxCwfC,350.0,230.0,9.342855914100346,6.059326629434951,224.34006596297377,1,6,2,5,21,5.6599340370262325,17.841712305922727,1.0,0.0,6,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,6.0,0.0658626867200553,0.9341373132799446,0.9341373132799446,0.6020752217922207,0.9341373132799446,0.3979247782077792
20,01274xxzvVR,350.0,140.0,10.0,2.7038640228188475,131.45036507216196,1,3,2,5,21,8.549634927838042,5.6599340370262325,1.0,0.0,6,0,1.0,1.0,0.5594829926377737,1.2598177100079957,1.2598177100079957,3.0,0.0658626867200553,0.9341373132799446,0.9341373132799446,0.9341373132799446,0.9341373132799446,0.9341373132799446
21,01266xxMKUP,350.0,60.0,5.503871677287354,1.0,311.5408532256265,0,2,2,5,21,38.45914677437349,8.549634927838042,1.0,1.0,3,0,1.0,1.0,0.5594829926377737,1.2598177100079957,2.0,1.2598177100079957,0.274163051012803,0.725836948987197,0.725836948987197,0.9341373132799446,0.274163051012803,0.9341373132799446
22,00798xx1JBJ,220.0,60.0,9.080131103258696,2.3394391366241893,234.4093251248637,0,8,2,5,21,14.4093251248637,38.45914677437349,1.0,0.0,2,0,1.0,1.0,0.5594829926377737,1.2598177100079957,8.0,1.2598177100079957,0.6020752217922207,0.3979247782077792,0.6020752217922207,0.725836948987197,0.6020752217922207,0.274163051012803
23,00245xxkOky,60.0,290.0,4.369907452242944,3.0466921265209024,72.58745462908377,0,4,2,5,21,12.587454629083766,14.4093251248637,0.0,0.0,8,0,1.0,1.0,0.5594829926377737,1.2598177100079957,4.0,1.2598177100079957,0.9774897569022848,0.0225102430977151,0.9774897569022848,0.6020752217922207,0.9774897569022848,0.6020752217922207
24,00200xx4sSM,50.0,200.0,7.640661920536037,3.542665795012669,65.25205716447255,0,6,2,5,21,15.252057164472546,12.587454629083766,0.0,0.0,4,0,1.0,1.0,0.5594829926377737,1.2598177100079957,6.0,1.2598177100079957,0.8224572948811493,0.1775427051188506,0.8224572948811493,0.9774897569022848,0.8224572948811493,0.9774897569022848
25,00236xxd5iz,60.0,200.0,10.0,3.0685736504704413,65.44501235882251,0,10,2,5,21,5.44501235882251,15.252057164472546,1.0,0.0,6,0,1.0,1.0,0.5594829926377737,1.2598177100079957,10.0,1.2598177100079957,0.9341373132799446,0.0658626867200553,0.9341373132799446,0.8224572948811493,0.9341373132799446,0.8224572948811493
26,00452xxdqt6,120.0,200.0,8.607041337809989,4.707959547362892,111.17657779083834,0,8,2,5,21,8.823422209161663,5.44501235882251,1.0,0.0,10,0,1.0,1.0,0.5594829926377737,1.2598177100079957,8.0,1.2598177100079957,0.9925346035813472,0.0074653964186527,0.9925346035813472,0.9341373132799446,0.9925346035813472,0.9341373132799446
27,01172xxNfNl,320.0,200.0,9.059818721291409,1.0,312.3932338507414,0,9,2,5,21,7.60676614925859,8.823422209161663,1.0,0.0,8,0,1.0,1.0,0.5594829926377737,1.2598177100079957,9.0,1.2598177100079957,0.9774897569022848,0.0225102430977151,0.9774897569022848,0.9925346035813472,0.9774897569022848,0.9925346035813472
